BillID,BillIntroducedDate,BillNumber,BillNumberOfPages,BillTitle,BillType,BillURL,DaysUntilRoyalAssent,FirstEventChamber,FirstEventDate,FirstEventId,FirstEventMeetingnumber,LastEventDate,PDFURL,ParliamentNumber,PrimeMinisterName,PrimeMinisterParty,SessionNumber,SponsorGender,SponsorParty,SponsorTitle,StatuteChapter,StatuteYear
8045340,2015-06-15T15:14:45,C-72,8.0,An Act to amend the Canada National Parks Act,House Government Bill,http://parl.ca/DocumentViewer/en/8047682?Language=E,8,HOC,2015-06-15,8750613,231,2015-06-23,http://parl.ca/Content/Bills/412/Government/C-72/C-72_1/C-72_1.PDF,41,Stephen Harper,Conservative,2,F,Conservative,"Minister of the Environment, Minister of the Canadian Northern Economic Development Agency and Minister for the Arctic Council",40,2015
508679,2002-10-02T15:03:06,C-205,4.0,An Act to amend the Statutory Instruments Act (disallowance procedure for regulations),Private Member’s Bill,http://parl.ca/DocumentViewer/en/2331466?Language=E,260,HOC,2002-10-02,3836416,3,2003-06-19,http://parl.ca/Content/Bills/372/Private/C-205/c-205_1/c-205_1.pdf,37,Jean Chrétien,Liberal,2,M,Canadian Alliance,Surrey Central,18,2003
1182402,2004-02-02T08:55:33,C-212,7.0,An Act respecting user fees,Private Member’s Bill,http://parl.ca/DocumentViewer/en/2331625?Language=E,58,HOC,2004-02-02,3837868,1,2004-03-31,http://parl.ca/Content/Bills/373/Private/C-212/c-212_1/c-212_1.pdf,37,Paul Martin,Liberal,3,M,Liberal,Etobicoke North,6,2004
6251803,2013-10-16T16:30:00,C-217,6.0,An Act to amend the Criminal Code (mischief relating to war memorials),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6256601?Language=E,246,HOC,2013-10-16,8096669,1,2014-06-19,http://parl.ca/Content/Bills/412/Private/C-217/C-217_3/C-217_3.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Dufferin—Caledon,9,2014
8108134,2016-02-22T15:20:22,C-224,4.0,An Act to amend the Controlled Drugs and Substances Act (assistance — drug overdose),Private Member’s Bill,http://parl.ca/DocumentViewer/en/8113043?Language=E,437,HOC,2016-02-22,8803778,22,2017-05-04,http://parl.ca/Content/Bills/421/Private/C-224/C-224_1/C-224_1.PDF,42,Justin Trudeau,Liberal,1,M,Liberal,Coquitlam—Port Coquitlam,0,0
516673,2002-10-10T10:02:02,C-227,3.0,An Act respecting a national day of remembrance of the Battle of Vimy Ridge,Private Member’s Bill,http://parl.ca/DocumentViewer/en/2331488?Language=E,175,HOC,2002-10-10,3833067,9,2003-04-03,http://parl.ca/Content/Bills/372/Private/C-227/c-227_1/c-227_1.pdf,37,Jean Chrétien,Liberal,2,M,Liberal,Algoma—Manitoulin,6,2003
6253470,2013-10-16T11:33:40,C-247,4.0,An Act to provide that the Department of Employment and Social Development is the main point of contact with the Government of Canada in respect of the death of a Canadian citizen or resident,Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257141?Language=E,610,HOC,2013-10-16,8096738,1,2015-06-18,http://parl.ca/Content/Bills/412/Private/C-247/C-247_1/C-247_1.PDF,41,Stephen Harper,Conservative,2,M,Liberal,Guelph,15,2015
1182406,2004-02-02T11:04:47,C-250,3.0,An Act to amend the Criminal Code (hate propaganda),Private Member’s Bill,http://parl.ca/DocumentViewer/en/2331650?Language=E,87,HOC,2004-02-02,3837859,1,2004-04-29,http://parl.ca/Content/Bills/373/Private/C-250/c-250_1/c-250_1.pdf,37,Paul Martin,Liberal,3,M,NDP,Burnaby—Douglas,14,2004
2153838,2006-05-04T10:12:40,C-252,5.0,An Act to amend the Divorce Act (access for spouse who is terminally ill or in critical condition),Private Member’s Bill,http://parl.ca/DocumentViewer/en/2415656?Language=E,392,HOC,2006-05-04,3833450,16,2007-05-31,http://parl.ca/Content/Bills/391/Private/C-252/C-252_1/C-252_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,Lethbridge,14,2007
1440756,2004-11-03T15:42:05,C-259,3.0,An Act to amend the Excise Tax Act (elimination of excise tax on jewellery),Private Member’s Bill,http://parl.ca/DocumentViewer/en/2333560?Language=E,387,HOC,2004-11-03,3837279,21,2005-11-25,http://parl.ca/Content/Bills/381/Private/C-259/c-259_1/c-259_1.pdf,38,Paul Martin,Liberal,1,M,Conservative,Vancouver Island North,55,2005
1182408,2004-02-02T11:08:39,C-260,4.0,An Act to amend the Hazardous Products Act (fire-safe cigarettes),Private Member’s Bill,http://parl.ca/DocumentViewer/en/2331658?Language=E,58,HOC,2004-02-02,3837860,1,2004-03-31,http://parl.ca/Content/Bills/373/Private/C-260/c-260_1/c-260_1.pdf,37,Paul Martin,Liberal,3,M,Liberal,Scarborough East,9,2004
6254374,2013-10-16T16:30:00,C-266,6.0,An Act to establish Pope John Paul II Day,Private Member’s Bill,http://parl.ca/DocumentViewer/en/6256619?Language=E,426,HOC,2013-10-16,8096960,1,2014-12-16,http://parl.ca/Content/Bills/412/Private/C-266/C-266_3/C-266_3.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Mississauga East—Cooksville,41,2014
4328299,2010-03-03T16:24:57,C-268,5.0,An Act to amend the Criminal Code (minimum sentence for offences involving trafficking of persons under the age of eighteen years),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5730699?Language=E,118,HOC,2010-03-03,3834472,1,2010-06-29,http://parl.ca/Content/Bills/403/Private/C-268/C-268_1/C-268_1.PDF,40,Stephen Harper,Conservative,3,F,Conservative,Kildonan—St. Paul,3,2010
2182343,2006-05-12T12:03:33,C-277,3.0,An Act to amend the Criminal Code (luring a child),Private Member’s Bill,http://parl.ca/DocumentViewer/en/3066105?Language=E,406,HOC,2006-05-12,3833486,22,2007-06-22,http://parl.ca/Content/Bills/391/Private/C-277/C-277_1/C-277_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,Abbotsford,20,2007
5120448,2011-09-21T15:08:50,C-278,3.0,An Act respecting a day to increase public awareness about epilepsy,Private Member’s Bill,http://parl.ca/DocumentViewer/en/5127585?Language=E,281,HOC,2011-09-21,4263961,17,2012-06-28,http://parl.ca/Content/Bills/411/Private/C-278/C-278_1/C-278_1.PDF,41,Stephen Harper,Conservative,1,M,Liberal,Halifax West,13,2012
3073167,2007-10-16T10:00:00,C-287,4.0,An Act respecting a National Peacekeepers' Day,Private Member’s Bill,http://parl.ca/DocumentViewer/en/5750659?Language=E,246,HOC,2007-10-16,3832129,1,2008-06-18,http://parl.ca/Content/Bills/392/Private/C-287/C-287_1/C-287_1.PDF,39,Stephen Harper,Conservative,2,M,Liberal,Algoma—Manitoulin—Kapuskasing,27,2008
5130534,2011-09-27T10:05:07,C-288,4.0,An Act respecting the National Flag of Canada,Private Member’s Bill,http://parl.ca/DocumentViewer/en/5134197?Language=E,275,HOC,2011-09-27,4296321,21,2012-06-28,http://parl.ca/Content/Bills/411/Private/C-288/C-288_1/C-288_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Don Valley West,12,2012
2181701,2006-05-17T15:21:11,C-288,11.0,An Act to ensure Canada meets its global climate change obligations under the Kyoto Protocol,Private Member’s Bill,http://parl.ca/DocumentViewer/en/2493088?Language=E,401,HOC,2006-05-17,3837382,25,2007-06-22,http://parl.ca/Content/Bills/391/Private/C-288/C-288_1/C-288_1.PDF,39,Stephen Harper,Conservative,1,M,Liberal,Honoré-Mercier,30,2007
3073219,2007-10-16T10:00:00,C-292,4.0,An Act to implement the Kelowna Accord,Private Member’s Bill,http://parl.ca/DocumentViewer/en/5750749?Language=E,246,HOC,2007-10-16,3832147,1,2008-06-18,http://parl.ca/Content/Bills/392/Private/C-292/C-292_1/C-292_1.PDF,39,Stephen Harper,Conservative,2,M,Liberal,LaSalle—Émard,23,2008
5130952,2011-09-28T15:31:37,C-293,5.0,An Act to amend the Corrections and Conditional Release Act (vexatious complainants),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5140642?Language=E,546,HOC,2011-09-28,4302818,22,2013-03-27,http://parl.ca/Content/Bills/411/Private/C-293/C-293_1/C-293_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Scarborough Centre,3,2013
3073233,2007-10-16T10:00:00,C-293,8.0,An Act respecting the provision of official development assistance abroad,Private Member’s Bill,http://parl.ca/DocumentViewer/en/5750805?Language=E,226,HOC,2007-10-16,3832154,1,2008-05-29,http://parl.ca/Content/Bills/392/Private/C-293/C-293_1/C-293_1.PDF,39,Stephen Harper,Conservative,2,M,Liberal,Scarborough—Guildwood,17,2008
2162613,2006-05-17T15:33:20,C-294,3.0,An Act to amend the Income Tax Act (sports and recreation programs),Private Member’s Bill,http://parl.ca/DocumentViewer/en/2493120?Language=E,401,HOC,2006-05-17,3837388,25,2007-06-22,http://parl.ca/Content/Bills/391/Private/C-294/C-294_1/C-294_1.PDF,39,Stephen Harper,Conservative,1,M,Conservative,Prince Albert,16,2007
3073203,2007-10-16T10:00:00,C-298,4.0,"An Act to add perfluorooctane sulfonate (PFOS) and its salts to the Virtual Elimination List under the Canadian Environmental Protection Act, 1999",Private Member’s Bill,http://parl.ca/DocumentViewer/en/5750729?Language=E,184,HOC,2007-10-16,3832141,1,2008-04-17,http://parl.ca/Content/Bills/392/Private/C-298/C-298_1/C-298_1.PDF,39,Stephen Harper,Conservative,2,F,Liberal,Beaches—East York,13,2008
5134262,2011-09-29T10:40:02,C-299,3.0,An Act to amend the Criminal Code (kidnapping of young person),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5144706?Language=E,636,HOC,2011-09-29,4312657,23,2013-06-26,http://parl.ca/Content/Bills/411/Private/C-299/C-299_1/C-299_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Kootenay—Columbia,32,2013
5135265,2011-09-29T10:40:50,C-300,5.0,An Act respecting a Federal Framework for Suicide Prevention,Private Member’s Bill,http://parl.ca/DocumentViewer/en/5144669?Language=E,442,HOC,2011-09-29,4312658,23,2012-12-14,http://parl.ca/Content/Bills/411/Private/C-300/C-300_1/C-300_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Kitchener—Conestoga,30,2012
1499427,2004-11-29T15:09:24,C-302,3.0,An Act to change the name of the electoral district of Kitchener—Wilmot—Wellesley—Woolwich,Private Member’s Bill,http://parl.ca/DocumentViewer/en/2333605?Language=E,87,HOC,2004-11-29,3836626,34,2005-02-24,http://parl.ca/Content/Bills/381/Private/C-302/c-302_1/c-302_1.pdf,38,Paul Martin,Liberal,1,M,Liberal,Kitchener—Wilmot—Wellesley—Woolwich,4,2005
5124394,2011-09-30T12:06:43,C-304,4.0,An Act to amend the Canadian Human Rights Act (protecting freedom),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5147010?Language=E,635,HOC,2011-09-30,4318331,24,2013-06-26,http://parl.ca/Content/Bills/411/Private/C-304/C-304_1/C-304_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Westlock—St. Paul,37,2013
1421668,2004-12-01T15:54:45,C-304,3.0,An Act to change the name of the electoral district of Battle River,Private Member’s Bill,http://parl.ca/DocumentViewer/en/2333609?Language=E,85,HOC,2004-12-01,3840082,36,2005-02-24,http://parl.ca/Content/Bills/381/Private/C-304/c-304_1/c-304_1.pdf,38,Paul Martin,Liberal,1,M,Conservative,West Vancouver—Sunshine Coast—Sea to Sky Country,5,2005
5136691,2011-10-03T15:08:34,C-309,4.0,An Act to amend the Criminal Code (concealment of identity),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5151861?Language=E,625,HOC,2011-10-03,4337464,25,2013-06-19,http://parl.ca/Content/Bills/411/Private/C-309/C-309_1/C-309_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Wild Rose,15,2013
5137989,2011-10-03T15:12:13,C-310,4.0,An Act to amend the Criminal Code (trafficking in persons),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5151934?Language=E,269,HOC,2011-10-03,4337465,25,2012-06-28,http://parl.ca/Content/Bills/411/Private/C-310/C-310_1/C-310_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Kildonan—St. Paul,15,2012
5138597,2011-10-03T15:12:33,C-311,3.0,An Act to amend the Importation of Intoxicating Liquors Act (interprovincial importation of wine for personal use),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5151840?Language=E,269,HOC,2011-10-03,4337466,25,2012-06-28,http://parl.ca/Content/Bills/411/Private/C-311/C-311_1/C-311_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Okanagan—Coquihalla,14,2012
5140710,2011-10-03T15:15:32,C-313,3.0,An Act to amend the Food and Drugs Act (non-corrective contact lenses),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5151784?Language=E,438,HOC,2011-10-03,4337468,25,2012-12-14,http://parl.ca/Content/Bills/411/Private/C-313/C-313_1/C-313_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Sarnia—Lambton,25,2012
5144275,2011-10-03T15:17:46,C-316,3.0,An Act to amend the Employment Insurance Act (incarceration),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5151763?Language=E,632,HOC,2011-10-03,4337471,25,2013-06-26,http://parl.ca/Content/Bills/411/Private/C-316/C-316_1/C-316_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Cariboo—Prince George,35,2013
5122651,2011-10-04T10:11:18,C-321,4.0,An Act to amend the Canada Post Corporation Act (library materials),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5154217?Language=E,624,HOC,2011-10-04,4347314,26,2013-06-19,http://parl.ca/Content/Bills/411/Private/C-321/C-321_1/C-321_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Brandon—Souris,10,2013
1397451,2004-10-12T15:09:12,C-331,5.0,An Act to acknowledge that persons of Ukrainian origin were interned in Canada during the First World War and to provide for recognition of this event,Private Member’s Bill,http://parl.ca/DocumentViewer/en/2333638?Language=E,409,HOC,2004-10-12,3831349,6,2005-11-25,http://parl.ca/Content/Bills/381/Private/C-331/c-331_1/c-331_1.pdf,38,Paul Martin,Liberal,1,M,Conservative,Dauphin—Swan River—Marquette,52,2005
5233007,2011-11-30T15:19:42,C-370,3.0,An Act to amend the Canada National Parks Act (St. Lawrence Islands National Park of Canada),Private Member’s Bill,http://parl.ca/DocumentViewer/en/5292315?Language=E,483,HOC,2011-11-30,5067547,57,2013-03-27,http://parl.ca/Content/Bills/411/Private/C-370/C-370_1/C-370_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Leeds—Grenville,2,2013
6251818,2013-10-16T16:30:00,C-377,10.0,An Act to amend the Income Tax Act (requirements for labour organizations),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6256612?Language=E,622,HOC,2013-10-16,8096674,1,2015-06-30,http://parl.ca/Content/Bills/412/Private/C-377/C-377_3/C-377_3.PDF,41,Stephen Harper,Conservative,2,M,Conservative,South Surrey—White Rock—Cloverdale,41,2015
5321564,2011-12-13T10:05:56,C-383,25.0,An Act to amend the International Boundary Waters Treaty Act and the International River Improvements Act,Private Member’s Bill,http://parl.ca/DocumentViewer/en/5328384?Language=E,554,HOC,2011-12-13,5361449,66,2013-06-19,http://parl.ca/Content/Bills/411/Private/C-383/C-383_1/C-383_1.PDF,41,Stephen Harper,Conservative,1,M,Conservative,Bruce—Grey—Owen Sound,12,2013
6251821,2013-10-16T16:30:00,C-394,8.0,An Act to amend the Criminal Code and the National Defence Act (criminal organization recruitment),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6256609?Language=E,246,HOC,2013-10-16,8096675,1,2014-06-19,http://parl.ca/Content/Bills/412/Private/C-394/C-394_3/C-394_3.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Brampton—Springdale,17,2014
578214,2003-03-19T17:03:35,C-411,3.0,An Act to establish Merchant Navy Veterans Day,Private Member’s Bill,http://parl.ca/DocumentViewer/en/2333137?Language=E,92,HOC,2003-03-19,3839914,73,2003-06-19,http://parl.ca/Content/Bills/372/Private/C-411/c-411_1/c-411_1.pdf,37,Jean Chrétien,Liberal,2,M,Liberal,Simcoe—Grey,17,2003
5526983,2012-05-01T10:14:57,C-419,5.0,An Act respecting language skills,Private Member’s Bill,http://parl.ca/DocumentViewer/en/5534690?Language=E,421,HOC,2012-05-01,7550914,114,2013-06-26,http://parl.ca/Content/Bills/411/Private/C-419/C-419_1/C-419_1.PDF,41,Stephen Harper,Conservative,1,F,NDP,Louis-Saint-Laurent,36,2013
6254150,2013-10-16T16:30:00,C-428,7.0,An Act to amend the Indian Act (publication of by-laws) and to provide for its replacement,Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257075?Language=E,426,HOC,2013-10-16,8096957,1,2014-12-16,http://parl.ca/Content/Bills/412/Private/C-428/C-428_2/C-428_2.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Desnethé—Missinippi—Churchill River,38,2014
6253923,2013-10-16T10:36:16,C-442,6.0,An Act respecting a Federal Framework on Lyme Disease,Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257488?Language=E,426,HOC,2013-10-16,8096887,1,2014-12-16,http://parl.ca/Content/Bills/412/Private/C-442/C-442_1/C-442_1.PDF,41,Stephen Harper,Conservative,2,F,Green Party,Saanich—Gulf Islands,37,2014
4328455,2010-03-03T09:50:38,C-442,5.0,An Act to establish a National Holocaust Monument,Private Member’s Bill,http://parl.ca/DocumentViewer/en/4330106?Language=E,387,HOC,2010-03-03,3834507,1,2011-03-25,http://parl.ca/Content/Bills/403/Private/C-442/C-442_1/C-442_1.PDF,40,Stephen Harper,Conservative,3,M,Conservative,Edmonton—Sherwood Park,13,2011
6254379,2013-10-16T16:30:00,C-444,4.0,An Act to amend the Criminal Code (personating peace officer or public officer),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6256610?Language=E,246,HOC,2013-10-16,8096961,1,2014-06-19,http://parl.ca/Content/Bills/412/Private/C-444/C-444_3/C-444_3.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Red Deer,10,2014
6254142,2013-10-16T16:30:00,C-452,4.0,An Act to amend the Criminal Code (exploitation and trafficking in persons),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257578?Language=E,610,HOC,2013-10-16,8096956,1,2015-06-18,http://parl.ca/Content/Bills/412/Private/C-452/C-452_2/C-452_2.PDF,41,Stephen Harper,Conservative,2,F,Independent,Ahuntsic,16,2015
3073389,2007-10-16T10:00:00,C-459,5.0,"An Act to establish a Ukrainian Famine and Genocide (""Holodomor"") Memorial Day and to recognize the Ukrainian Famine of 1932-33 as an act of genocide",Private Member’s Bill,http://parl.ca/DocumentViewer/en/3085725?Language=E,226,HOC,2007-10-16,3832232,1,2008-05-29,http://parl.ca/Content/Bills/392/Private/C-459/C-459_1/C-459_1.PDF,39,Stephen Harper,Conservative,2,M,Conservative,Selkirk—Interlake,19,2008
1095137,2003-10-21T00:00:00,C-459,5.0,An Act to establish Holocaust Memorial Day,Private Member’s Bill,http://parl.ca/DocumentViewer/en/2333186?Language=E,17,SEN,2003-10-21,3487469,86,2003-11-07,http://parl.ca/Content/Bills/372/Private/C-459/c-459_3/c-459_3.pdf,37,Jean Chrétien,Liberal,2,M,Bloc Québécois,Charlesbourg—Jacques-Cartier,24,2003
6254155,2013-10-16T16:30:00,C-462,7.0,An Act restricting the fees charged by promoters of the disability tax credit and making consequential amendments to the Tax Court of Canada Act,Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257923?Language=E,225,HOC,2013-10-16,8096958,1,2014-05-29,http://parl.ca/Content/Bills/412/Private/C-462/C-462_2/C-462_2.PDF,41,Stephen Harper,Conservative,2,F,Conservative,Renfrew—Nipissing—Pembroke,7,2014
4328831,2010-03-03T14:48:28,C-464,3.0,An Act to amend the Criminal Code (justification for detention in custody),Private Member’s Bill,http://parl.ca/DocumentViewer/en/4330141?Language=E,287,HOC,2010-03-03,3834551,1,2010-12-15,http://parl.ca/Content/Bills/403/Private/C-464/C-464_1/C-464_1.PDF,40,Stephen Harper,Conservative,3,M,Liberal,Avalon,20,2010
3075383,2007-11-13T10:59:32,C-474,16.0,"An Act to require the development and implementation of a Federal Sustainable Development Strategy and the development of goals and targets with respect to sustainable development in Canada, and to make consequential amendments to another Act",Private Member’s Bill,http://parl.ca/DocumentViewer/en/3572055?Language=E,226,HOC,2007-11-13,3835413,15,2008-06-26,http://parl.ca/Content/Bills/392/Private/C-474/C-474_1/C-474_1.PDF,39,Stephen Harper,Conservative,2,M,Liberal,Don Valley West,33,2008
4328389,2010-03-03T09:38:07,C-475,4.0,An Act to amend the Controlled Drugs and Substances Act (methamphetamine and ecstasy),Private Member’s Bill,http://parl.ca/DocumentViewer/en/4330154?Language=E,387,HOC,2010-03-03,3834491,1,2011-03-25,http://parl.ca/Content/Bills/403/Private/C-475/C-475_1/C-475_1.PDF,40,Stephen Harper,Conservative,3,M,Conservative,West Vancouver—Sunshine Coast—Sea to Sky Country,14,2011
6251854,2013-10-16T16:30:00,C-479,7.0,An Act to amend the Corrections and Conditional Release Act (fairness for victims),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257958?Language=E,554,HOC,2013-10-16,8096682,1,2015-04-23,http://parl.ca/Content/Bills/412/Private/C-479/C-479_1/C-479_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Ancaster—Dundas—Flamborough—Westdale,11,2015
6251866,2013-10-16T16:30:00,C-483,5.0,An Act to amend the Corrections and Conditional Release Act (escorted temporary absence),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257967?Language=E,426,HOC,2013-10-16,8096684,1,2014-12-16,http://parl.ca/Content/Bills/412/Private/C-483/C-483_1/C-483_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Oxford,36,2014
6251827,2013-10-16T16:30:00,C-489,6.0,An Act to amend the Criminal Code and the Corrections and Conditional Release Act (restrictions on offenders),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257112?Language=E,246,HOC,2013-10-16,8096677,1,2014-06-19,http://parl.ca/Content/Bills/412/Private/C-489/C-489_1/C-489_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Langley,21,2014
6251872,2013-10-16T16:30:00,C-501,4.0,"An Act respecting a National Hunting, Trapping and Fishing Heritage Day",Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257381?Language=E,386,HOC,2013-10-16,8096685,1,2014-11-06,http://parl.ca/Content/Bills/412/Private/C-501/C-501_1/C-501_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Northumberland—Quinte West,26,2014
6251920,2013-10-16T16:30:00,C-525,8.0,"An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act and the Public Service Labour Relations Act (certification and revocation — bargaining agent)",Private Member’s Bill,http://parl.ca/DocumentViewer/en/6257656?Language=E,426,HOC,2013-10-16,8096693,1,2014-12-16,http://parl.ca/Content/Bills/412/Private/C-525/C-525_1/C-525_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Wetaskiwin,40,2014
6304715,2013-11-27T15:12:20,C-555,4.0,An Act respecting the Marine Mammal Regulations (seal fishery observation licence),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6337988?Language=E,568,HOC,2013-11-27,8162854,25,2015-06-18,http://parl.ca/Content/Bills/412/Private/C-555/C-555_1/C-555_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,West Nova,28,2015
6507421,2014-04-07T15:12:12,C-586,9.0,An Act to amend the Canada Elections Act and the Parliament of Canada Act (candidacy and caucus reforms),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6520019?Language=E,442,HOC,2014-04-07,8304779,70,2015-06-23,http://parl.ca/Content/Bills/412/Private/C-586/C-586_1/C-586_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Wellington—Halton Hills,37,2015
6518050,2014-04-09T15:24:03,C-591,6.0,An Act to amend the Canada Pension Plan and the Old Age Security Act (pension and benefits),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6530037?Language=E,435,HOC,2014-04-09,8312742,72,2015-06-18,http://parl.ca/Content/Bills/412/Private/C-591/C-591_1/C-591_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Chatham-Kent—Essex,17,2015
6695159,2014-09-23T10:04:15,C-627,5.0,An Act to amend the Railway Safety Act (safety of persons and property),Private Member’s Bill,http://parl.ca/DocumentViewer/en/6699559?Language=E,273,HOC,2014-09-23,8444726,114,2015-06-23,http://parl.ca/Content/Bills/412/Private/C-627/C-627_1/C-627_1.PDF,41,Stephen Harper,Conservative,2,F,Conservative,Winnipeg South Centre,35,2015
6262288,2013-10-22T00:00:00,S-2,8.0,An Act to amend the Statutory Instruments Act and to make consequential amendments to the Statutory Instruments Regulations,Senate Government Bill,http://parl.ca/DocumentViewer/en/6262291?Language=E,604,SEN,2013-10-22,8104639,3,2015-06-18,http://parl.ca/Content/Bills/412/Government/S-2/S-2_1/S-2_1.PDF,41,Stephen Harper,Conservative,2,M,Conservative,Leader of the Government in the Senate,33,2015
5138145,2011-09-28T00:00:00,S-2,50.0,An Act respecting family homes situated on First Nation reserves and matrimonial interests or rights in or to structures and lands situated on those reserves,Senate Government Bill,http://parl.ca/DocumentViewer/en/5138148?Language=E,630,SEN,2011-09-28,4300198,14,2013-06-19,http://parl.ca/Content/Bills/411/Government/S-2/S-2_1/S-2_1.PDF,41,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,20,2013
3630155,2009-01-29T00:00:00,S-2,16.0,An Act to amend the Customs Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/3633918?Language=E,133,SEN,2009-01-29,3829544,4,2009-06-11,http://parl.ca/Content/Bills/402/Government/S-2/S-2_1/S-2_1.PDF,40,Stephen Harper,Conservative,2,F,Conservative,Leader of the Government in the Senate,10,2009
4353489,2010-03-17T00:00:00,S-2,52.0,An Act to amend the Criminal Code and other Acts,Senate Government Bill,http://parl.ca/DocumentViewer/en/4353626?Language=E,273,SEN,2010-03-17,3829549,7,2010-12-15,http://parl.ca/Content/Bills/403/Government/S-2/S-2_1/S-2_1.PDF,40,Stephen Harper,Conservative,3,F,Conservative,Leader of the Government in the Senate,17,2010
3079399,2007-10-18T00:00:00,S-2,48.0,"An Act to amend the Canada-United States Tax Convention Act, 1984",Senate Government Bill,http://parl.ca/DocumentViewer/en/3086439?Language=E,57,SEN,2007-10-18,3829533,3,2007-12-14,http://parl.ca/Content/Bills/392/Government/S-2/S-2_1/S-2_1.PDF,39,Stephen Harper,Conservative,2,F,Conservative,Leader of the Government in the Senate,32,2007
2228114,2006-04-25T00:00:00,S-2,12.0,An Act to amend the Hazardous Materials Information Review Act,Senate Government Bill,http://parl.ca/DocumentViewer/en/2334106?Language=E,338,SEN,2006-04-25,3829520,5,2007-03-29,http://parl.ca/Content/Bills/391/Government/S-2/S-2_1/S-2_1.PDF,39,Stephen Harper,Conservative,1,F,Conservative,Leader of the Government in the Senate,7,2007
1447503,2004-10-06T00:00:00,S-2,3.0,An Act to amend the Citizenship Act,Senate Public Bill,http://parl.ca/DocumentViewer/en/5076296?Language=E,211,SEN,2004-10-06,3829503,3,2005-05-05,http://parl.ca/Content/Bills/381/Private/S-2/S-2_1/S-2_1.PDF,38,Paul Martin,Liberal,1,M,Conservative,Senator,17,2005
536981,2002-10-02T00:00:00,S-2,194.0,"An Act to implement an agreement, conventions and protocols concluded between Canada and Kuwait, Mongolia, the United Arab Emirates, Moldova, Norway, Belgium and Italy for the avoidance of double taxation and the prevention of fiscal evasion and to amend the enacted text of three tax treaties",Senate Government Bill,http://parl.ca/DocumentViewer/en/2331459?Language=E,71,SEN,2002-10-02,3829491,3,2002-12-12,http://parl.ca/Content/Bills/372/Private/S-2/s-2_1/s-2_1.pdf,37,Jean Chrétien,Liberal,2,F,Liberal,Leader of the Government in the Senate,24,2002
